landkreis,benzin,diesel,elektro,gas,hybrid,pih,sonstigeantriebe
"Herford, Landkreis",68.63725665297375,29.150525648052916,0.2580510066452753,1.1085723435835217,0.6626799120532607,0.163822357440676,0.019092079250605097
"Höxter, Landkreis",64.26412306038826,33.68710955867535,0.1992790130091131,1.2807594993394684,0.4578939119141981,0.09180269138622063,0.019032265287387204
"Lippe, Landkreis",66.40702240702241,31.29036729036729,0.24162624162624163,1.312081312081312,0.558096558096558,0.1690921690921691,0.021714021714021713
"Minden-Lübbecke, Landkreis",67.07611849552404,30.651053123285372,0.24221094101422122,1.1433345031957014,0.7162523541420542,0.15669564959491455,0.014334933243698809
"Paderborn, Landkreis",62.886806925268466,34.35404339250493,0.3473591935130397,1.4146394915625684,0.7840236686390534,0.20326539557308787,0.009861932938856016
"Bochum, kreisfreie Stadt",75.32348731870694,22.011400130821173,0.2837737482233403,1.325425045861182,0.8129601487230181,0.22967476675961854,0.013278840904731694
"Dortmund, kreisfreie Stadt",71.11618642030429,26.198784215406807,0.25620771370676926,1.2703918672940206,0.8860802967338668,0.2582683655596387,0.014081120994607961
"Hagen, kreisfreie Stadt",72.1063829787234,25.53191489361702,0.22492401215805474,1.0790273556231003,0.8571428571428572,0.1833839918946302,0.017223910840932118
"Hamm, kreisfreie Stadt",69.44666871984396,28.298942613694695,0.18683913355918283,1.183656708756801,0.7340108818396468,0.13653628990863362,0.013345652397084488
"Herne, kreisfreie Stadt",75.91574502053587,21.14357079401048,0.140339131442403,1.8694717326088917,0.7712214654495358,0.13905161647504152,0.02060023947778393
Ennepe-Ruhr-Kreis,72.60898212929477,24.78661281479954,0.24796672316753599,1.3072322789298703,0.8102928823993925,0.22382391847779615,0.015089252931087382
Hochsauerlandkreis,63.88277421560571,34.33400711368094,0.17994133912344576,0.8751147126036912,0.5896077878611573,0.12355971953143276,0.014995111593620478
Märkischer Kreis,69.42964036962559,28.35521351448517,0.1548666448062389,1.0331027453273336,0.8414947791767574,0.16948415974968495,0.016197786829223966
"Olpe, Landkreis",65.27911399485401,33.05403288958497,0.20360219263899768,0.6376552187045531,0.6287056717753664,0.17563485848528917,0.021255173956818436
"Siegen-Wittgenstein, Landkreis",68.212108644893,29.924498503036535,0.176681456400584,0.6430977769950518,0.835686245547457,0.1948608988598081,0.013066474267567305
"Soest, Landkreis",65.53015165218854,32.191384641272116,0.29236690995519843,1.203121384851608,0.5694844666933092,0.19876743158824645,0.014723513450981218
"Unna, Landkreis",70.80794591436441,26.743594023871132,0.24163258492613304,1.2469743760954843,0.7862448877389199,0.15148985894332692,0.02211835406059594
"Darmstadt, kreisfreie Stadt",65.93853673187981,30.775321856185233,0.5433669638346963,0.995262604611793,1.3324777806599586,0.4000163829235327,0.015017679904979044
"Frankfurt am Main, kreisfreie Stadt",59.2976681996503,37.55094844179315,0.3793767172600244,0.6993931735699908,1.5848014222953615,0.4675355206511997,0.020276524779970318
"Offenbach am Main, kreisfreie Stadt",64.87057208721207,32.20124236718461,0.3009132982561107,0.9009801678779454,1.4588135921305014,0.22700476885987295,0.04047371847889208
"Wiesbaden, kreisfreie Stadt",68.96013463250448,28.588065999195134,0.34755673711296203,0.7298691479372202,0.9975488103803613,0.3573127156985891,0.01951195717125401
"Bergstraße, Landkreis",68.01229110265811,29.721965205670358,0.3067064185600219,0.7853283529237062,0.9418228756154119,0.21532275567435433,0.016563288898027256
"Darmstadt-Dieburg, Landkreis",68.71548390177136,28.42455397641367,0.30132785850322813,1.0588915591064143,1.2286537329110498,0.2578263014657903,0.013262669828487155
"Groß-Gerau, Landkreis",68.08787397022691,29.484657873404675,0.3896014126193154,0.9413272840382814,0.8407849840074904,0.24192990944909104,0.013824566254233773
Hochtaunuskreis,65.80592777853506,31.181584889557932,0.4462724691965318,0.6216996284026053,1.5444701921994182,0.36981941670469565,0.03022562540374916
Main-Kinzig-Kreis,66.62263865917288,30.998299563464244,0.21265140276330619,0.783207898702013,1.2054119588331673,0.1572613288194942,0.020529188244909343
Main-Taunus-Kreis,65.59181128546192,31.62475319546919,0.2613530084173335,0.4816585264470539,1.7349059544840486,0.29096955211472514,0.014548477605736255
Odenwaldkreis,66.63567432391272,30.85394591301839,0.24045783171157886,0.9922893188631154,1.0772510860678732,0.1939693175806736,0.006412208845642103
"Offenbach, Landkreis",68.28321566035717,29.23471453637468,0.22479649633949392,0.8079642187274564,1.1854175490200642,0.24667110364375108,0.017220435537393945
Rheingau-Taunus-Kreis,68.18881182171978,29.40866717679099,0.3496819950797686,0.8219583837286796,0.9034137190531434,0.30278346868083494,0.024683434946807196
Wetteraukreis,66.81548397902252,30.881075253059215,0.24023615370926715,0.7264657545718144,1.0336958683568684,0.2852477206351865,0.017795270645130902
"Gießen, Landkreis",65.0317704761042,32.40976796552483,0.2898813298306006,1.0249375590439094,1.0184669936459048,0.20252869695754017,0.022646978893015673
Lahn-Dill-Kreis,65.97185586867708,32.264535204701325,0.1938436246304089,0.7661730606436099,0.6287649216650922,0.14967672281588534,0.02515059686660369
"Limburg-Weilburg, Landkreis",65.16376888346333,32.44769179674527,0.256716364321811,1.004425215650722,0.9155618587700953,0.1884980297467843,0.023337851301982817
"Marburg-Biedenkopf, Landkreis",67.36266362958901,30.695575146581177,0.26152613152233517,0.8696446900352919,0.6826394454521169,0.11318738487929023,0.014763571940776987
Vogelsbergkreis,64.38419245904385,33.744522899165524,0.15908012614774916,0.8079595880661996,0.7870279925204431,0.0934944601043789,0.02372247495185733
"Kassel, kreisfreie Stadt",65.45220983156332,31.885582662428984,0.31893334514567945,1.1107296707677654,0.9667667024728408,0.25248889824032955,0.013288889381069978
"Fulda, Landkreis",63.75612680277866,34.471596318629004,0.2059310977114849,0.7405056595789696,0.6826756937832787,0.12271236644451496,0.02045206107408583
"Hersfeld-Rotenburg, Landkreis",64.55763802354856,33.70165043358849,0.18437047020827504,0.9892429367037103,0.43613152607888517,0.10680772067238004,0.02415888919970501
"Kassel, Landkreis",68.45277963831212,29.409912926992632,0.24581379772270598,1.0636302746148694,0.6436704621567314,0.16275954454119224,0.021433355659745478
Schwalm-Eder-Kreis,65.69921290464394,32.122959343269955,0.2240389574156895,1.254618161527861,0.5579838184692644,0.12089649400167395,0.020290320671609612
"Waldeck-Frankenberg, Landkreis",64.59579763557173,33.4456516536639,0.20676781697219165,1.140094768582779,0.487244531661322,0.1081702005456373,0.016273393002441006
Werra-Meißner-Kreis,65.13647047536816,33.10468332773701,0.1343118913992421,1.1096720551318335,0.3821493100526055,0.11352552725412131,0.019187413057034586
"Koblenz, kreisfreie Stadt",63.887057789496815,34.06472674765358,0.21188435822582166,0.723545845497065,0.8271337539630222,0.27309539504661456,0.012556110117085729
"Ahrweiler, Landkreis",66.38802260416911,31.35273290032124,0.1782071423546791,1.1817947335099772,0.7093113231880319,0.17703472694445094,0.012896569512509674
"Altenkirchen (Westerwald), Landkreis",66.96267865018535,31.089602231413828,0.16687923903067003,0.985779504845458,0.6496370376551084,0.12039145101498337,0.025031885854600505
"Bad Kreuznach, Landkreis",66.86177983230273,31.183086189990195,0.22012767405094955,0.8855135978867744,0.6833963698945389,0.1540893718356647,0.012006964039142703
"Birkenfeld, Landkreis",67.78186556296467,30.568329884264582,0.13987889936383843,0.5192764620219208,0.8392733961830305,0.1264658542193608,0.024909940982601363
"Cochem-Zell, Landkreis",59.38643468146461,38.96818280950881,0.1550876002617103,1.0177623767174742,0.368333050621562,0.08966001890130128,0.014539462524535344
"Mayen-Koblenz, Landkreis",66.74004041570439,31.45352193995381,0.19413972286374134,0.8119226327944573,0.6401558891454965,0.1450635103926097,0.015155889145496535
"Neuwied, Landkreis",65.57483839716714,32.13015082931066,0.20210793565952329,1.2310210626534601,0.6956855801834004,0.14782274632948605,0.018373448696320297
Rhein-Hunsrück-Kreis,58.93812398089081,39.222473324369936,0.19738535915553393,0.8038447235174643,0.7251766455931573,0.10012300826729983,0.01287295820579569
Rhein-Lahn-Kreis,67.67223603804001,30.39202209420027,0.17120505867209856,1.042226415565914,0.5785981179940266,0.12246785218880045,0.021244423338873546
Westerwaldkreis,63.868821710651645,34.35004322787685,0.18609967322655804,0.8345178260041324,0.5810119719238603,0.1626540451035271,0.016851545213428486
"Trier, kreisfreie Stadt",61.442453829503066,36.98442670947622,0.23882993071958208,0.3348882499621688,0.8086005092406787,0.17764209722944121,0.013158673868847497
"Bernkastel-Wittlich, Landkreis",59.899137572595464,38.72875786311145,0.1703394718135118,0.4426143755784165,0.6344139383290637,0.11400673310353153,0.010730045468567673
Eifelkreis Bitburg-Prüm,53.62459301885364,44.774740667827665,0.181721814189445,0.4482471416672977,0.8707503596577573,0.08328916483682895,0.016657832967365793
"Vulkaneifel, Landkreis",58.166699180647676,40.25068279360125,0.1316816230979321,0.7266874756145143,0.5633047210300429,0.138997268825595,0.021946937182988686
"Frankenthal (Pfalz), kreisfreie Stadt",68.42652023893444,29.198975995250994,0.1929284309724335,0.771713723889734,1.1353096130300893,0.2597113493859682,0.014840648536341039
"Kaiserslautern, kreisfreie Stadt",69.29018916124323,28.118727571315617,0.27978833404294146,0.7765139995539606,1.3218985057681,0.19260791111651765,0.020274516959633438
"Landau in der Pfalz, kreisfreie Stadt",68.65433442147261,29.100471527022126,0.30830612985128764,0.758070366340225,0.9321726514327167,0.23213638012332247,0.014508523757707654
"Ludwigshafen am Rhein, kreisfreie Stadt",68.87629433005715,28.678527871439847,0.46153478250472296,0.7293684386732668,0.932635052729751,0.3048999210847263,0.016739603510533992
"Mainz, kreisfreie Stadt",67.13245620150794,30.399490055078036,0.3794707329462267,0.7440016732567752,0.9979781480633049,0.3316633965120564,0.014939792635678217
"Neustadt an der Weinstraße, kreisfreie Stadt",68.00024265218842,30.167733325244928,0.2881494737480664,0.7340228699687585,0.5853984045618612,0.20928751251175345,0.01516576177621402
"Pirmasens, kreisfreie Stadt",69.61133814450918,28.25841231197287,0.199982610207808,0.6173376228154073,1.1564211807668898,0.15216068167985392,0.004347448047995826
"Speyer, kreisfreie Stadt",67.94343158970864,29.9914806611007,0.23172601806099846,0.879195774407906,0.7360708808996421,0.21468734026239564,0.0034077355597205657
"Worms, kreisfreie Stadt",69.49388572174594,28.121328169197962,0.22846947212672442,0.6854084163801731,1.0422559728447713,0.4112450498281039,0.017407197876321858
"Zweibrücken, kreisfreie Stadt",67.94080218692558,29.80628741103832,0.1885280671159919,0.5655842013479757,1.3432624782014422,0.12725644530329452,0.028279210067398784
"Alzey-Worms, Landkreis",65.03097718952408,33.11508495259552,0.24640946212334552,0.8143246033981039,0.5995963578334741,0.17483338026846898,0.018774054257016802
"Bad Dürkheim, Landkreis",67.83991542036519,30.23832074183388,0.2643113587806436,0.8535054293958283,0.6046122332107222,0.18171405916169248,0.017620757252042908
Donnersbergkreis,63.972309477601485,34.15697965226786,0.196074508313159,0.9023428902983135,0.6362417718733119,0.11604409675676758,0.020007602889097857
"Germersheim, Landkreis",65.04490386354047,32.863600747393164,0.16514978000120548,0.7269001265746489,1.0306792839491292,0.14465674160689532,0.02410945693448255
"Kaiserslautern, Landkreis",67.57111980840003,30.486593843098316,0.18400607512121034,0.6951340615690168,0.9506980547929202,0.09346340323617033,0.0189847537823471
"Kusel, Landkreis",67.19755300073832,31.19713110431389,0.10547410610695074,0.6075308511760363,0.7530851176036284,0.11391203459550679,0.02531378546566818
"Südliche Weinstraße, Landkreis",66.87086914496199,31.37490530055644,0.23511585987094752,0.658324407638653,0.7053475796128426,0.13584471903654746,0.01959298832257896
Rhein-Pfalz-Kreis,70.79793436615026,27.297135745852565,0.2077392676210914,0.7760825469618132,0.7427658719659778,0.16070396174461787,0.017638239703677575
"Mainz-Bingen, Landkreis",64.99543566409318,32.87454091272565,0.33259501956649423,0.8435175815388534,0.7444467246467062,0.19672641582869232,0.012737681600418927
"Südwestpfalz, Landkreis",66.34406036565362,31.941006293059736,0.11333472516329149,0.6785171045960213,0.7694831340034001,0.11035223239583644,0.04324614512809807
"Stuttgart, kreisfreie Stadt",67.42038019696324,28.30167194266138,0.8823328464018584,0.7271437727537439,1.8020802493436188,0.8449182898619565,0.02147270201420452
"Böblingen, Landkreis",65.36171537533563,30.962369148149588,0.7510604350702417,0.561933299606958,1.7356111608358953,0.6035724014476398,0.023738179554033546
"Esslingen, Landkreis",67.72769398264646,29.869623506758764,0.39559833122887417,0.5929476124635968,1.1181126450502221,0.27592908622484025,0.020094835627243797
"Göppingen, Landkreis",65.88093734019192,31.92130674126884,0.2833679270823933,0.7779081310351051,0.9307222573173299,0.1834972776223566,0.02226032548205637
"Ludwigsburg, Landkreis",70.07922218221103,27.53450966270556,0.3970111631256752,0.6568839274996999,1.0040811427199616,0.30668587204417236,0.021606049693914296
Rems-Murr-Kreis,69.27737399541081,28.48078611340319,0.36660675867629716,0.700433673565505,0.8892003602015018,0.2671368878740953,0.018462210868590505
"Heilbronn, kreisfreie Stadt",66.60714285714285,30.956316410861866,0.3231995277449823,0.7393742621015349,1.084710743801653,0.275974025974026,0.013282172373081465
"Heilbronn, Landkreis",63.80423120080594,33.677606414782176,0.31615244117189356,0.6396763123192976,1.322352632829073,0.22400956647801265,0.01597143161360602
Hohenlohekreis,54.341270790953686,43.541940887878425,0.31111642934067246,0.7263372023453393,0.8866818236209165,0.17949024769654182,0.013162618164413067
"Schwäbisch Hall, Landkreis",59.2779001894159,38.632339866249175,0.31698171556689475,0.8914144342649503,0.669527233368124,0.1932815338822529,0.01855502725269628
Main-Tauber-Kreis,60.21386182958235,37.4717276900683,0.20154517971111857,0.7961034598589184,1.1174560519538685,0.1791512708543276,0.020154517971111858
"Heidenheim, Landkreis",64.59460423528293,33.56241751186046,0.22948051793633994,0.8073433765739629,0.6385027882477438,0.15457236959442588,0.013079200504143728
Ostalbkreis,62.659799324603384,35.29943393017662,0.27161633585189865,0.6297223099535968,0.8799591846650957,0.25169456524379874,0.007774349505599962
"Baden-Baden, kreisfreie Stadt",63.430411489798246,34.204377065997946,0.41034993730764846,0.4359968083893765,1.1826057221019035,0.316311410007979,0.01994756639689958
"Karlsruhe, kreisfreie Stadt",64.3559818060012,32.809844504777686,0.5197277952117344,0.8744402524593633,1.1191424843975883,0.2982969570889602,0.022566200063467438
"Karlsruhe, Landkreis",66.9805190168102,30.952482968421958,0.32849165202736474,0.7005441535627062,0.837296656526272,0.18316980161960666,0.017495751031892253
"Rastatt, Landkreis",66.05964408498755,31.96451387699725,0.25949392099266305,0.62304885598746,0.914814863601038,0.16333627514258994,0.015148122291449873
"Heidelberg, kreisfreie Stadt",64.81332037747657,32.51206376916616,0.477609973813798,0.6587723776742042,1.2566083104135444,0.24374577973945555,0.037879411716266735
"Mannheim, kreisfreie Stadt",65.74649619848987,31.833885130272062,0.28527683630605755,0.6399099676773492,1.218969601005012,0.2643390868524019,0.011123179397254537
Neckar-Odenwald-Kreis,62.89918730239565,35.3247607528593,0.19309525325185137,0.6917478303308082,0.7066013113501814,0.16869310586288114,0.01591444394932841
Rhein-Neckar-Kreis,66.39558483377931,31.19415846523652,0.34440337430268947,0.627012562928024,0.8251508004898181,0.5966823892240011,0.017007574039638988
"Pforzheim, kreisfreie Stadt",67.11492623848483,30.7237647361979,0.30438703858790184,0.6458158861044901,0.9389293306706178,0.25929266250080524,0.01288410745345616
"Calw, Landkreis",62.81772313071902,35.12984483233721,0.4351916078334489,0.753508613563155,0.7088492127592858,0.13397820241160763,0.02090440037627921
Enzkreis,68.16955480150843,29.817945481889012,0.3325196677826228,0.7466577994755258,0.7043371144850102,0.20555761281107593,0.023427522048321155
"Freudenstadt, Landkreis",59.969374910784964,38.16457092433267,0.2712137138111366,0.5956320317670417,0.8266178741516462,0.1596138124343053,0.012976732718236203
"Freiburg im Breisgau, kreisfreie Stadt",62.00878508677952,35.2742661238483,0.49389329333619025,0.8624383972573387,1.028497964431112,0.3053353331904864,0.02678380115706021
"Breisgau-Hochschwarzwald, Landkreis",64.27573446114341,33.62472622913677,0.4109709739949148,0.6249527981270298,0.8376759056466028,0.1969891498627999,0.028950482088462605
"Emmendingen, Landkreis",66.16705745011328,31.908705072270205,0.3284559601895547,0.6598798959229909,0.7508978126020242,0.16917460600124656,0.015829202900701434
Ortenaukreis,64.89675516224189,33.53243007824795,0.2613144777004326,0.5358044752849206,0.5826507682060066,0.17420965180028838,0.016835386518515266
"Rottweil, Landkreis",61.96368670464831,36.433629732176136,0.21085139236462383,0.5494915073744742,0.671955699909483,0.15228156115222832,0.01810340237474043
Schwarzwald-Baar-Kreis,64.3462634962999,33.653554531117315,0.23049860487686522,0.5595656921023898,0.9659711270168628,0.21685066116705082,0.027295887419628774
"Tuttlingen, Landkreis",61.94473868066981,36.212841720943864,0.2603051542674269,0.5104685492776814,0.8293705348087715,0.22424556579748034,0.018029794234973293
"Konstanz, Landkreis",68.49644982966669,29.10702921247364,0.33629908781212176,0.7898973008722563,1.0282391404719418,0.22149568863321561,0.0205897400701299
"Lörrach, Landkreis",68.09239416827683,29.80268165583465,0.4069324901926343,0.37692487850576734,1.0795421277592365,0.21444463961590257,0.027080039814977457
"Waldshut, Landkreis",66.21215644328699,32.05971259824211,0.35715946612100635,0.3804120355299261,0.7543133516253545,0.2064828163512068,0.029763288843417196
"Reutlingen, Landkreis",65.71504698888143,32.14505770223538,0.3119639853676679,0.7876813082503927,0.7399430471443084,0.28476427845838725,0.015542689662446086
"Tübingen, Landkreis",63.88520936282948,33.61306544620973,0.32838117598534183,1.0295622377511442,0.8423691036145726,0.2792033187121747,0.02220935489755935
Zollernalbkreis,64.9872324475437,33.09802512904208,0.24832303859939558,0.6832788011775822,0.7972887497169274,0.17335759298448372,0.012494240935818647
"Ulm, kreisfreie Stadt",60.62055727182748,36.93350529378243,0.4319006628475451,0.7048378872859242,0.9717764914069764,0.31492756665966826,0.022494826189976305
Alb-Donau-Kreis,62.519157986925656,35.89268399487035,0.2525726439585875,0.6427700103218542,0.5403334271683713,0.1344968878045729,0.01798504895061149
"Biberach, Landkreis",60.31152410693884,38.079823291949126,0.2802955289816437,0.5925813085535836,0.5986746896184021,0.12719932972808287,0.009901744230329804
Bodenseekreis,64.8769267491736,32.78818959718194,0.35659778229452227,0.6177170508712414,1.0531569391903133,0.28571221907978966,0.02169966220859162
"Ravensburg, Landkreis",61.30306295897168,36.9815911388608,0.3438468631611692,0.6082589905678195,0.5654864405461555,0.17775605203808426,0.019997555854284477
"Sigmaringen, Landkreis",60.59637542701639,37.23235481442881,0.19801980198019803,0.7689189971628742,1.043367494644201,0.14590932777488275,0.015054136992646633
"Ingolstadt, kreisfreie Stadt",59.907546102949205,31.51963653317726,0.920570992093803,0.9473548463896357,6.036287162597835,0.6547164383425754,0.013887924449690992
"München, kreisfreie Stadt",60.31538249550148,35.691069431160535,0.7693409200209661,0.49335084107402427,1.9580030368365025,0.7548862267036274,0.017967048702860137
"Rosenheim, kreisfreie Stadt",62.561321972631035,35.47924376739249,0.329919384915512,0.5938548928479216,0.8032819806638551,0.21803368046590355,0.014344321083283127
"Altötting, Landkreis",62.97750753033247,35.094164344227686,0.3124736086479183,0.5264195028573038,0.8966022013906483,0.17875742476705234,0.014075387776933254
"Berchtesgadener Land, Landkreis",64.0633860017471,34.37954973870132,0.2574673185085286,0.43677491532696816,0.6452008398338722,0.20229575025670102,0.015325435625507654
"Bad Tölz-Wolfratshausen, Landkreis",60.12444355773907,37.7520356123047,0.3478933127174333,0.5910445527887577,0.8865668291831365,0.27681833485043084,0.021197800416474434
"Dachau, Landkreis",64.0865935682,33.716127078872816,0.3362962001773395,0.6920564891109237,0.9353575985639828,0.21626765284716362,0.01730141222777309
"Ebersberg, Landkreis",62.28835542140263,35.377069282648684,0.4704522944866293,0.5506296278828469,0.9739187850775833,0.3230674904494647,0.016507098052162432
"Eichstätt, Landkreis",60.766004965726985,37.417584375779604,0.2744217541608753,0.6581370208014066,0.7472349929315608,0.12473716098221604,0.011879729617353908
"Erding, Landkreis",60.12959060131833,37.416483565759385,0.34976010044392625,0.5694811891843415,1.3239316622572979,0.19169543966638267,0.019057441370342137
"Freising, Landkreis",58.795816796971664,38.836695599571044,0.5765194357625363,0.6874238105276665,0.8835687377982274,0.20256088283548573,0.01741473653336755
"Fürstenfeldbruck, Landkreis",65.82660388559532,31.994762822545887,0.35619312498475203,0.6253710345051925,0.9246383175974041,0.2577927411419324,0.014638073629510357
"Garmisch-Partenkirchen, Landkreis",63.64424243591472,34.531903010226685,0.2638522427440633,0.5951119927585078,0.7588159389865763,0.1810373052404522,0.02503707412899871
"Landsberg am Lech, Landkreis",59.75942536190209,37.643934851506955,0.5579961087113472,0.7868234603100795,0.9985193524308317,0.23127470295272942,0.02202616218597423
"Miesbach, Landkreis",60.5969061679292,37.35521382053345,0.4038073262186328,0.4417591425925645,0.9153978109392314,0.2641446419625643,0.022771089824358996
"Mühldorf am Inn, Landkreis",61.7228162194876,36.27193867258423,0.31201667675341266,0.5218209938807075,1.0046399031672382,0.15600833837670633,0.010759195750117679
"München, Landkreis",59.501539795430105,37.04792792203278,0.6457734353592651,0.4306519489761281,1.6228176007001673,0.7345212728975555,0.016768024604008783
"Neuburg-Schrobenhausen, Landkreis",60.6844036415555,37.425733454104424,0.22107250871240616,0.6816402351965857,0.7921764895527887,0.18269186483872454,0.01228180603957812
"Pfaffenhofen an der Ilm, Landkreis",58.666618755015755,39.20730173559955,0.38329320732569144,0.804915735383952,0.7653886233784901,0.1605040305676333,0.011977912728927858
"Rosenheim, Landkreis",62.00988004477078,36.09497969492578,0.4219236201046605,0.5789729675880619,0.6703897519440717,0.20978979999648398,0.014064120670155349
"Starnberg, Landkreis",62.391712884447905,34.94866388596049,0.670348810560572,0.5248200944217812,1.022138699179539,0.4262730897923638,0.016042535637347023
"Traunstein, Landkreis",62.22662133666136,35.98571244136507,0.39333821061238544,0.5603132934544046,0.6377759607522485,0.18332831260489735,0.01291044454964066
"Weilheim-Schongau, Landkreis",62.327317417328565,35.713147773048995,0.34821001843464805,0.708937390473156,0.6668335647147181,0.22531236486947817,0.010241471130430824
"Landshut, kreisfreie Stadt",61.898281566869464,35.71886007044508,0.34155192656633576,0.6457466111644785,1.0673497705197992,0.3041946845981428,0.024015369836695485
"Passau, kreisfreie Stadt",62.697524821703254,34.94965739057474,0.33212138162494753,0.38106558523283457,1.3669416864774158,0.24122500349601453,0.0314641308907845
"Straubing, kreisfreie Stadt",63.73299473970615,34.54017776165427,0.21766733176129147,0.5840740068927988,0.6929076727734446,0.2140395428986033,0.018138944313440958
"Deggendorf, Landkreis",59.58230958230958,38.81552006552006,0.2213861588861589,0.7217444717444718,0.47860360360360354,0.16763923013923013,0.012796887796887797
"Freyung-Grafenau, Landkreis",59.217611355290444,39.62174401126396,0.1427022090301958,0.4547443727762239,0.42430123484978216,0.1312860323077801,0.007610784481610442
"Kelheim, Landkreis",57.83405830518614,40.28516944399437,0.29040419777398324,0.8562561539516159,0.5558809965974101,0.1582889833360338,0.0199419191604452
"Landshut, Landkreis",57.047382559008966,40.75657014151074,0.3193914945860372,0.7274002824676223,0.8935577073967746,0.24369755656275674,0.012000258467105446
"Passau, Landkreis",63.60658563916903,35.01187201730258,0.24292576658751988,0.40670475115781557,0.5595128946564167,0.147322722962754,0.02507620816387302
"Regen, Landkreis",59.863400564824644,38.60636529332826,0.31245618603160613,0.49672521881947646,0.5788451138662447,0.1321930017826026,0.010014621347166863
"Rottal-Inn, Landkreis",60.36062271728974,37.98672539526531,0.2584543700629755,0.5593777680705714,0.6394622207661412,0.17108951257689928,0.024268015968354505
"Straubing-Bogen, Landkreis",59.89826941066417,38.50561272217025,0.21340037418147803,0.6635874649204865,0.5875818521983162,0.1183933582787652,0.013154817586529468
"Dingolfing-Landau, Landkreis",56.797313075692266,41.44696063309933,0.3834344773903392,0.6717310769319476,0.376227062401799,0.3185677424934773,0.005765931990832168
"Amberg, kreisfreie Stadt",65.00834459190972,32.651196058173724,0.42915044107128664,0.5125963601684813,1.1324803306047844,0.2463641420964794,0.01986807597552253
"Regensburg, kreisfreie Stadt",61.48009226325206,35.913686434283996,0.4807174114553019,0.6413158291836427,1.112332665071461,0.3535320873482938,0.018323309405246933
"Weiden in der Oberpfalz, kreisfreie Stadt",64.44639987757287,33.877878950187466,0.19129237126023416,0.6197872828831585,0.6771749942612288,0.15303389700818731,0.034432626826842144
"Amberg-Sulzbach, Landkreis",62.51608475594064,35.9454976980927,0.27451316805353004,0.5776214577793028,0.5261502387692659,0.1401160961939893,0.020016585170569902
"Cham, Landkreis",61.343409847160345,37.15413682251424,0.20529016975917883,0.8008572556539395,0.38463707630703287,0.09474930911962101,0.016919519485646607
"Neumarkt in der Oberpfalz, Landkreis",60.423049198053704,37.891962515768604,0.28383492521174986,0.5676698504234997,0.6622814921607497,0.16219138583528564,0.009010632546404758
"Neustadt an der Waldnaab, Landkreis",62.38079071633592,36.19487052868738,0.18826579426560908,0.58640165426993,0.4722076479121015,0.16048887380019136,0.016974784728866394
"Regensburg, Landkreis",61.77020585824666,36.14654369812762,0.30158591219791675,0.8609919709713613,0.7129841090483732,0.1862034391934367,0.021485012214627314
"Schwandorf, Landkreis",59.44869279737358,38.74264323177323,0.18416943588101053,0.8157504904512151,0.6385875005004604,0.1541418104656284,0.016014733554870483
"Tirschenreuth, Landkreis",64.60137048130974,34.26203274383489,0.15592302326535637,0.4862336383406508,0.39596241434491813,0.08411636781420541,0.014361331090230191
"Bamberg, kreisfreie Stadt",62.724810268674204,34.74218502159643,0.5075770516606066,0.8784987432587423,0.8833792918324019,0.23670660582249445,0.026843017155128233
"Bayreuth, kreisfreie Stadt",64.56392780512432,33.30304177710463,0.33068282216332195,0.5427237157642307,1.0198157263662755,0.2271866717152594,0.012621481761958856
"Coburg, kreisfreie Stadt",65.43076984411753,32.547940836423074,0.334888171271379,0.558146952118965,0.9289159988837061,0.1674440856356895,0.031894111549655144
"Hof, kreisfreie Stadt",70.60727496917386,27.708847102342787,0.2658754623921085,0.4855117139334155,0.7436806411837238,0.16569050554870532,0.02311960542540074
"Bamberg, Landkreis",63.10940005146375,35.38825438926387,0.2553393638289028,0.6581421587062806,0.4522871677124364,0.11777280734743968,0.018804061677322303
"Bayreuth, Landkreis",64.55238015067974,34.0109712810584,0.19641679644205,0.5808325266214909,0.5359372588633079,0.10943221516057074,0.014029771174432144
"Coburg, Landkreis",68.44890479697213,29.828226952783822,0.25346371872377593,0.7603911561713278,0.5480296621054614,0.15242074977308148,0.008562963470397835
"Forchheim, Landkreis",64.77339990220553,33.40196103662146,0.36544252000926475,0.5829065548035103,0.6523921043827368,0.20588310986437452,0.01801477211313277
"Hof, Landkreis",67.43736139291275,31.12505701568128,0.16357602352978184,0.6841881753409145,0.4592711429874644,0.111672092986678,0.018874156561128674
"Kronach, Landkreis",66.32436260623228,32.349946883852695,0.17262747875354106,0.5046033994334277,0.46033994334277617,0.14385623229461755,0.04426345609065156
"Kulmbach, Landkreis",65.02156787298244,33.08288948743393,0.21669130602077805,0.6926021183094028,0.803985499908868,0.1640373438101217,0.01822637153445797
"Lichtenfels, Landkreis",66.37987342057254,32.415144485236155,0.21171648010090316,0.5518142300502263,0.28604247843419894,0.12162436090902948,0.033784544696952634
"Wunsiedel im Fichtelgebirge, Landkreis",68.01274561869357,30.591609134360066,0.18056293149229952,0.46309081253319173,0.5735528412108338,0.14445034519383962,0.03398831651619756
"Ansbach, kreisfreie Stadt",62.55090852130326,34.92324561403509,0.387687969924812,0.8732769423558897,1.0025062656641603,0.25845864661654133,0.003916040100250626
"Erlangen, kreisfreie Stadt",64.25538040739941,33.33333333333333,0.39768228604333117,0.6370114446123948,1.0454905348016987,0.3185057223061974,0.012596271503634925
