landkreis,euro1,euro2,euro3,euro4,euro5,euro6,euro6dt,euro6d,sonstigeemissionsgruppen
"Schleswig-Flensburg, Landkreis",1.0982997850302914,7.043971076802815,9.208520617549345,28.136017197576706,26.851670900918506,21.045143638850888,4.565174907172171,0.05393785421145202,1.9972640218878248
"Segeberg, Landkreis",1.0840221452792296,5.842635026012956,7.486844536087389,26.321654817313366,26.573739131471207,24.434300153157608,6.267543101650169,0.10548208890292668,1.8837790001251482
"Steinburg, Landkreis",1.1555228096027506,6.642107202062995,8.431264198440475,27.979370049732914,26.48983852152023,22.42033523669184,4.850494259225148,0.13998894824092833,1.8910787744827164
"Stormarn, Landkreis",1.2947944916927776,5.678796176834567,6.714236815082018,25.055293714947734,25.944600963690462,25.94920877326944,6.915005661023196,0.17443850548987597,2.2736248979699307
"Berlin, kreisfreie Stadt",1.413258033801281,6.7677883273171755,7.618019162737538,26.433541585989573,23.070933894859564,25.386329008631662,7.065389587476349,0.15146143914565924,2.0932789600411974
"Brandenburg an der Havel, kreisfreie Stadt",0.9339830606798932,6.250725142127857,7.674904281239122,28.118111149785356,26.267548439494142,23.10882933054879,6.192713771899292,0.17693467919712264,1.2762501450284256
"Cottbus, kreisfreie Stadt",1.0697598163783917,6.348881055824247,7.473973276498073,28.47979342569063,26.307484220018036,23.100254119190097,5.6377571932125585,0.12501024674153619,1.45708664644643
"Frankfurt (Oder), kreisfreie Stadt",0.9308935867827323,5.866050808314087,7.074080653757328,27.26594421744537,26.633505063066266,24.93871025048854,5.993959850772783,0.14567418724462605,1.1511813821282644
"Potsdam, kreisfreie Stadt",0.9916940670020733,5.278030873245388,6.374044289506002,25.823660684810314,26.928917587714086,25.82101968862655,6.838859617847852,0.17430574812819397,1.7694674431195447
"Barnim, Landkreis",1.11164813919768,6.705901306873644,7.871568153602669,27.802575839422282,26.597105734512265,22.805371544461188,5.183900529762413,0.07202494337512674,1.8499038087927293
"Dahme-Spreewald, Landkreis",1.2375831410671017,6.837598586722528,7.854115784494492,27.121605575881606,26.256648871984478,23.48125766249312,5.43300929635386,0.1554219077315159,1.6227591732712932
"Elbe-Elster, Landkreis",1.6471594418663582,8.448027368187649,8.996024644039343,29.75340122586674,25.74003389347313,19.525174614738912,4.045043475506422,0.07760655062639574,1.7675287856950537
"Havelland, Landkreis",1.161378310993671,6.366271016685491,7.838770856862787,27.91250239734055,26.232233042811178,23.18707780169199,5.24964306262919,0.10761395358748695,1.94450955739766
"Märkisch-Oderland, Landkreis",1.262366916572524,6.839033240902399,8.054328848721372,27.693334702680495,25.976515696141867,22.533463421313886,5.06744034781418,0.1146828249631988,2.4588340008900755
"Oberhavel, Landkreis",1.277585151947787,6.558433612074241,7.729145421170712,27.761778502957373,26.305527228227614,22.799102590250868,4.757087497450541,0.12645319192331225,2.6848868039975526
"Oberspreewald-Lausitz, Landkreis",1.395738203957382,6.955859969558599,7.9254185692541865,27.92998477929985,26.67579908675799,22.27853881278539,4.972602739726027,0.1004566210045662,1.7656012176560123
"Oder-Spree, Landkreis",1.1393826005612722,6.373246024321796,7.775491113189897,27.548175865294667,26.971936389148738,23.543498596819457,4.909260991580917,0.09167446211412535,1.64733395696913
"Ostprignitz-Ruppin, Landkreis",1.1247145285643148,6.866768549204114,8.585607088277213,30.250528014835933,26.830022150866288,19.79154145989663,4.528049178357402,0.12706698490650273,1.8957020450916084
"Potsdam-Mittelmark, Landkreis",1.1350790891302145,5.786876427619219,7.165966337420969,26.608873262494836,27.253591948422507,24.22645451497977,5.571710336547832,0.17228879031440755,2.0791592930702487
"Prignitz, Landkreis",1.2751574742664002,7.398547066698856,8.287426201084214,30.0902047714154,26.925356100344576,19.557535719772623,4.644119131751641,0.09437482167548229,1.727278712990804
"Spree-Neiße, Landkreis",1.4039656368088087,7.505271947577735,8.203008902161145,29.923432922428066,26.63288846115742,19.993772733062542,4.172268848097145,0.06368795731491572,2.1017025913922187
"Teltow-Fläming, Landkreis",1.3316732001984377,6.648638658404911,7.444335282044298,27.345505481357545,26.833847261266698,23.094656770716806,5.185646333278212,0.12937365641080512,1.9863233563222862
"Uckermark, Landkreis",1.1082681482564516,6.6642298413626735,8.25791359017472,29.879377147452303,26.696395935375396,20.6857226405439,4.627531252284524,0.1242780905036918,1.9562833540463485
"Rostock, kreisfreie Stadt",0.6434523739759261,4.5065107066255665,6.217695526306537,26.599547590862745,28.368162585998757,25.34194395283693,7.019373893883101,0.16291417118880464,1.1403991983216324
"Schwerin, kreisfreie Stadt",0.729117134252655,4.56717161424722,6.670742476733918,26.99771301768449,27.794760319724652,24.620157145121482,7.48816882911034,0.23549124833005006,0.8966782147951905
"Mecklenburgische Seenplatte, Landkreis",0.8783432198980123,5.778610330592847,7.921740035383494,29.08592638845527,27.91480209525792,22.00922746036702,4.908592638845527,0.11170083602178513,1.3910569951781315
"Rostock, Landkreis",0.8132022024889398,4.989815080047105,7.043508704923772,27.029027021865748,28.89095770075432,24.163722588242784,5.562716827397435,0.10503198701422706,1.4020178872656672
"Vorpommern-Rügen, Landkreis",0.7826115282505659,5.1142563968923564,7.222665602553871,27.403619069335633,28.840171343876737,23.761747316644136,5.290160757040247,0.13192827011091748,1.4528397152955357
"Nordwestmecklenburg, Landkreis",0.8351077987756188,5.284579895306539,7.207656818383462,27.47870641469257,29.12785023511667,23.170082512643067,5.165912518853695,0.09205039481856091,1.6380534114098129
"Vorpommern-Greifswald, Landkreis",0.9704776382110569,5.924473957916633,7.787022961836946,29.1415313225058,28.110248819905593,22.023361868949515,4.681974557964637,0.09600768061444916,1.2649011920953677
"Ludwigslust-Parchim, Landkreis",0.9082652134423252,5.606188731247455,8.093739233925271,29.601616085690125,28.797488176892482,21.21817156816687,4.057439944877697,0.07438378903191456,1.6427072567258605
"Chemnitz, kreisfreie Stadt",0.7220961419434702,4.419069686245259,6.0616400311056795,25.194013743632066,27.383314024535398,26.714383202932822,7.924806779768612,0.22456396502198028,1.356112424814715
Erzgebirgskreis,0.8305335968379447,4.57806324110672,6.169466403162056,26.57213438735178,29.02075098814229,25.525691699604742,5.788043478260869,0.13043478260869568,1.3848814229249011
"Mittelsachsen, Landkreis",0.9178907993832487,5.326438483504128,7.069818704042839,28.616038875375033,28.292077416769178,23.006829909101537,5.183383337693639,0.10409070920840964,1.4834317649219877
Vogtlandkreis,0.9535395329186032,4.8733227465435105,6.193272046504174,26.229257419251446,27.797607774006032,25.745567388802282,6.269030725972115,0.08158627019624412,1.8568160958055917
"Zwickau, Landkreis",0.795342029359852,4.602544233501227,6.008114856429463,26.591222179172586,28.259933703560204,25.80771879977614,6.20560506263722,0.10547160876490592,1.6240475267983987
"Dresden, kreisfreie Stadt",0.9180497244099658,5.241683047382223,6.510841917703869,25.9291039712108,26.086709074113802,25.810900144033553,7.589123496731882,0.2429745336421226,1.6706140907717832
"Bautzen, Landkreis",1.04441385106183,6.307397148180708,7.691286967771899,29.39121011572039,26.652180884296193,21.78175123156795,5.350340305307215,0.13822311422205266,1.6431963818717623
"Görlitz, Landkreis",1.1222171106743062,7.180795449792983,8.078569138332426,31.04080409295582,25.852815301186343,20.319099995817822,4.7516484742029474,0.08991677470620217,1.5641336623311446
"Meißen, Landkreis",1.2360733079295954,6.719651605879151,7.687896933405916,28.59880239520958,26.050444565414626,22.62964979132644,5.251315550716748,0.14153511159499182,1.684630738522954
"Sächsische Schweiz-Osterzgebirge, Landkreis",1.1166218336695808,6.069967496077113,7.509527011880744,28.61956399910334,27.105049316296792,22.554500112082494,5.2769838601210495,0.09877269670477472,1.6490136740641113
"Leipzig, kreisfreie Stadt",0.9657762285177812,5.358276032928536,6.856924293922825,26.604918417552614,25.470066152629155,25.285342976607527,7.594513069708007,0.19819710180202893,1.6659857263315279
"Leipzig, Landkreis",1.065681015308125,5.599241135679707,7.075755593353396,27.963496009420385,26.87753499934581,24.259453094334685,5.217846395394479,0.12167996859871778,1.8193117885646999
"Nordsachsen, Landkreis",1.2261120299254462,5.94179431451159,7.180894819330315,28.25339648618459,26.631568921177273,23.156718938062294,5.474209218353581,0.12295756232303204,2.0123477101318765
"Dessau-Roßlau, kreisfreie Stadt",0.8620689655172413,5.526265792723473,6.88942718723283,26.410658307210035,27.491213071150376,25.294480858744183,6.141350812197207,0.24698394604350718,1.1375510591811533
"Halle (Saale), kreisfreie Stadt",0.9275276188859056,4.828662089165755,6.449182311178088,26.71258317503104,26.848422460176803,26.188328433921615,6.70281972641119,0.17192159526260492,1.1705525899669953
"Magdeburg, kreisfreie Stadt",0.947637636290214,4.817157984475254,6.4127069592138914,26.469242159106205,27.1324090276843,24.860232422488444,6.776147529950196,0.17409252030331585,2.410373760488177
Altmarkkreis Salzwedel,1.1853977864711318,6.978710019854921,7.664786018989956,28.48689771766695,28.256895162082994,21.45314435117655,3.9985059663056086,0.05504334663547544,1.9206196308164107
"Anhalt-Bitterfeld, Landkreis",1.0706707310505283,5.680802249054815,7.025064897295318,27.55199862126908,27.636015036784112,24.510173526212046,5.18316655715809,0.08617068257951938,1.2559376985964952
"Börde, Landkreis",0.9252964725432435,5.4214819850441875,6.744278268751416,27.81554498073873,28.792771357353274,24.01238764257119,4.761500113301609,0.08780874688420576,1.438930432812146
Burgenlandkreis,0.9466100201656323,5.330187755741331,6.97182684965836,27.913738081719757,27.84619300272138,24.021575268711945,5.5347808211132214,0.07635530669381523,1.358732893474558
"Harz, Landkreis",0.8671835633360966,5.1470229677671036,6.737536776060208,26.768095447083113,28.13673379821524,24.99227905918304,5.766323694348271,0.10971863266201784,1.4751060613449065
"Jerichower Land, Landkreis",1.3765582382983397,6.031594940416262,7.655274670962308,27.897270680407843,27.223635797836316,22.55029379999634,4.669680938695564,0.10250965604349338,2.4931812773435356
"Mansfeld-Südharz, Landkreis",1.1604300859670669,5.392365723451715,6.527732524624677,26.12346174089576,27.832777763853734,25.723702348429782,5.718188425775082,0.10401263189553622,1.4173287551066442
Saalekreis,0.9055627425614489,5.005943848117199,6.443830635292472,25.978986748715077,27.763889374497396,26.349603160728645,6.142267752875774,0.11013600923044649,1.299779727981539
Salzlandkreis,0.9685252992847522,5.638505758029938,7.0433891745242745,27.883283689692462,27.939251361247603,24.35732038171849,4.979225559202413,0.0948604602629532,1.0956383160371095
"Stendal, Landkreis",1.177412518249894,6.984411058258372,8.245027394464591,29.184131619020707,27.463539459018193,20.68478312061414,4.347007017378609,0.09105323474465847,1.8226345782508357
"Wittenberg, Landkreis",1.2486730360934184,6.532643312101912,7.875530785562633,27.72160297239915,26.95063694267516,23.281581740976645,4.775743099787686,0.08890658174097665,1.5246815286624205
"Erfurt, kreisfreie Stadt",0.8107941466622821,4.568809602104571,5.922188424860243,25.021580072344623,26.766483064781323,27.43854817494245,7.9003617231173955,0.1931930286090102,1.3780417625780992
"Gera, kreisfreie Stadt",0.8035109936898186,4.676958012183672,6.235944016244896,25.236358872464464,27.611956592938707,26.618485119762443,7.137710430358742,0.13755758859363743,1.5415183737636193
"Jena, kreisfreie Stadt",1.237026710040054,4.481179047998406,5.981544181106021,23.892982805550023,26.606032441523382,27.75675496249087,8.216601385292881,0.18146008984487375,1.6464183761534887
"Suhl, kreisfreie Stadt",0.6385382386168279,3.1730438626651605,4.710447467950292,20.516724790019154,30.104622034481064,31.047693894592072,8.35011542806621,0.17682597377081388,1.2819883098384006
"Weimar, kreisfreie Stadt",0.8760303862938419,4.399547438176822,5.518021658315823,23.433004687247454,25.65379020526911,25.76693066106352,7.803458865362857,0.17779214481978342,6.371423953450783
"Eichsfeld, Landkreis",0.9230308674827036,4.457158062799362,5.985564129856306,26.834419904204367,29.631785524215008,25.10643959552954,5.014302820649282,0.08315593400745076,1.9641431612559872
